timestamp,datapath_id,flow_id,ip_src,ip_dst,ip_proto,src_port,dst_port,packet_count,byte_count,duration_sec,duration_nsec,byte_rate,packet_rate,label
1764246492.6275482,1,"(1, '10.0.0.5', '10.0.0.4', 6, 55506, 80)",10.0.0.5,10.0.0.4,6,55506,80,10,2216,22,500000000,0.0,0.0,web
1764246492.6275482,1,"(1, '10.0.0.6', '10.0.0.4', 6, 42884, 80)",10.0.0.6,10.0.0.4,6,42884,80,695,2012066,19,862000000,0.0,0.0,web
1764246492.6275482,1,"(1, '10.0.0.8', '10.0.0.4', 6, 38360, 80)",10.0.0.8,10.0.0.4,6,38360,80,41,89694,18,459000000,0.0,0.0,web
1764246492.6275482,1,"(1, '10.0.0.4', '10.0.0.5', 6, 80, 55506)",10.0.0.4,10.0.0.5,6,80,55506,3,194,16,981000000,0.0,0.0,web
1764246492.6275482,1,"(1, '10.0.0.6', '10.0.0.2', 6, 59484, 80)",10.0.0.6,10.0.0.2,6,59484,80,46,90024,12,438000000,32747.0,13.5,web
1764246492.6275482,1,"(1, '10.0.0.4', '10.0.0.6', 6, 80, 42884)",10.0.0.4,10.0.0.6,6,80,42884,655,43266,11,611000000,0.0,0.0,web
1764246492.6275482,1,"(1, '10.0.0.4', '10.0.0.8', 6, 80, 38360)",10.0.0.4,10.0.0.8,6,80,38360,34,2280,11,269000000,0.0,0.0,web
1764246492.6275482,1,"(1, '10.0.0.5', '10.0.0.4', 17, 51224, 5003)",10.0.0.5,10.0.0.4,17,51224,5003,1842,2785104,10,412000000,0.0,0.0,background
1764246492.6275482,1,"(1, '10.0.0.6', '10.0.0.3', 17, 40306, 5003)",10.0.0.6,10.0.0.3,17,40306,5003,1485,2245320,10,412000000,0.0,0.0,background
1764246492.6275482,1,"(1, '10.0.0.7', '10.0.0.3', 6, 55108, 80)",10.0.0.7,10.0.0.3,6,55108,80,41,92590,10,406000000,46073.0,17.5,web
1764246492.6275482,1,"(1, '10.0.0.8', '10.0.0.1', 17, 54439, 5001)",10.0.0.8,10.0.0.1,17,54439,5001,4187,6330744,10,405000000,0.0,0.0,video
1764246492.6275482,1,"(1, '10.0.0.6', '10.0.0.3', 6, 35024, 80)",10.0.0.6,10.0.0.3,6,35024,80,525,1888198,8,415000000,943914.0000000005,260.0000000000001,web
1764246492.6275482,1,"(1, '10.0.0.7', '10.0.0.2', 17, 39444, 5002)",10.0.0.7,10.0.0.2,17,39444,5002,682,1031184,8,415000000,0.0,0.0,voip
1764246492.6275482,1,"(1, '10.0.0.2', '10.0.0.6', 6, 80, 59484)",10.0.0.2,10.0.0.6,6,80,59484,32,2156,6,917000000,726.0,11.0,web
1764246492.6275482,1,"(1, '10.0.0.5', '10.0.0.1', 6, 38174, 80)",10.0.0.5,10.0.0.1,6,38174,80,7,562,6,401000000,133.0,1.5,web
1764246492.6275482,1,"(1, '10.0.0.6', '10.0.0.4', 17, 44386, 5001)",10.0.0.6,10.0.0.4,17,44386,5001,3531,5338872,6,387000000,0.0,0.0,video
1764246492.6275482,1,"(1, '10.0.0.8', '10.0.0.3', 6, 33980, 80)",10.0.0.8,10.0.0.3,6,33980,80,7,562,6,382000000,133.0,1.5,web
1764246492.6275482,1,"(1, '10.0.0.5', '10.0.0.3', 17, 49072, 5003)",10.0.0.5,10.0.0.3,17,49072,5003,1782,2694384,4,388000000,132300.0,87.5,background
1764246492.6275482,1,"(1, '10.0.0.3', '10.0.0.6', 6, 80, 35024)",10.0.0.3,10.0.0.6,6,80,35024,428,28284,3,151000000,14142.000000000002,214.00000000000003,web
1764246492.6275482,1,"(1, '10.0.0.3', '10.0.0.7', 6, 80, 55108)",10.0.0.3,10.0.0.7,6,80,55108,17,1158,2,763000000,579.0,8.5,web
1764246492.6275482,1,"(1, '10.0.0.7', '10.0.0.1', 17, 40763, 5002)",10.0.0.7,10.0.0.1,17,40763,5002,242,365904,2,401000000,162540.00000000003,107.50000000000001,voip
1764246492.6275482,1,"(1, '10.0.0.8', '10.0.0.2', 6, 47900, 80)",10.0.0.8,10.0.0.2,6,47900,80,2,148,2,399000000,74.0,1.0,web
1764246492.6275482,1,"(1, '10.0.0.3', '10.0.0.8', 6, 80, 33980)",10.0.0.3,10.0.0.8,6,80,33980,1,74,1,221000000,0.0,0.0,web
1764246492.6275482,1,"(1, '10.0.0.1', '10.0.0.5', 6, 80, 38174)",10.0.0.1,10.0.0.5,6,80,38174,1,74,1,221000000,0.0,0.0,web
1764246492.6275482,1,"(1, '10.0.0.5', '10.0.0.4', 17, 42246, 5001)",10.0.0.5,10.0.0.4,17,42246,5001,421,636552,0,364000000,0.0,0.0,video
1764246492.6275482,1,"(1, '10.0.0.6', '10.0.0.3', 17, 35851, 5001)",10.0.0.6,10.0.0.3,17,35851,5001,120,181440,0,298000000,0.0,0.0,video
1764246492.6275482,1,"(1, '10.0.0.2', '10.0.0.7', 1, 0, 0)",10.0.0.2,10.0.0.7,1,0,0,23,13570,28,460000000,0.0,0.0,control_traffic
1764246492.6275482,1,"(1, '10.0.0.1', '10.0.0.8', 1, 0, 0)",10.0.0.1,10.0.0.8,1,0,0,14,8260,23,778000000,0.0,0.0,control_traffic
1764246492.6275482,1,"(1, '10.0.0.4', '10.0.0.5', 1, 0, 0)",10.0.0.4,10.0.0.5,1,0,0,22,12980,19,829000000,1770.0,3.0,control_traffic
1764246492.6275482,1,"(1, '10.0.0.3', '10.0.0.6', 1, 0, 0)",10.0.0.3,10.0.0.6,1,0,0,4,2360,10,349000000,0.0,0.0,control_traffic
1764246492.6275482,1,"(1, '10.0.0.4', '10.0.0.6', 1, 0, 0)",10.0.0.4,10.0.0.6,1,0,0,3,1770,5,283000000,0.0,0.0,control_traffic
1764246492.6275482,1,"(1, '10.0.0.3', '10.0.0.5', 1, 0, 0)",10.0.0.3,10.0.0.5,1,0,0,4,2360,4,149000000,885.0,1.5,control_traffic
1764246492.6275482,1,"(1, '10.0.0.1', '10.0.0.7', 1, 0, 0)",10.0.0.1,10.0.0.7,1,0,0,2,1180,2,177000000,590.0,1.0,control_traffic
1764246492.6288521,2,"(2, '10.0.0.5', '10.0.0.4', 6, 55506, 80)",10.0.0.5,10.0.0.4,6,55506,80,5,1794,19,868000000,0.0,0.0,web
1764246492.6288521,2,"(2, '10.0.0.4', '10.0.0.5', 6, 80, 55506)",10.0.0.4,10.0.0.5,6,80,55506,5,342,18,757000000,0.0,0.0,web
1764246492.6288521,2,"(2, '10.0.0.8', '10.0.0.4', 6, 38360, 80)",10.0.0.8,10.0.0.4,6,38360,80,35,89266,16,397000000,0.0,0.0,web
1764246492.6288521,2,"(2, '10.0.0.6', '10.0.0.4', 6, 42884, 80)",10.0.0.6,10.0.0.4,6,42884,80,689,2011622,16,255000000,0.0,0.0,web
1764246492.6288521,2,"(2, '10.0.0.4', '10.0.0.6', 6, 80, 42884)",10.0.0.4,10.0.0.6,6,80,42884,657,43414,14,675000000,0.0,0.0,web
1764246492.6288521,2,"(2, '10.0.0.4', '10.0.0.8', 6, 80, 38360)",10.0.0.4,10.0.0.8,6,80,38360,36,2428,13,711000000,0.0,0.0,web
1764246492.6288521,2,"(2, '10.0.0.6', '10.0.0.2', 6, 59484, 80)",10.0.0.6,10.0.0.2,6,59484,80,43,89802,10,396000000,32763.381690845414,13.50675337668834,web
1764246492.6288521,2,"(2, '10.0.0.5', '10.0.0.4', 17, 51224, 5003)",10.0.0.5,10.0.0.4,17,51224,5003,1049,1586088,10,385000000,0.0,0.0,background
1764246492.6288521,2,"(2, '10.0.0.6', '10.0.0.3', 17, 40306, 5003)",10.0.0.6,10.0.0.3,17,40306,5003,864,1306368,10,385000000,0.0,0.0,background
1764246492.6288521,2,"(2, '10.0.0.8', '10.0.0.1', 17, 54439, 5001)",10.0.0.8,10.0.0.1,17,54439,5001,3479,5260248,10,380000000,0.0,0.0,video
1764246492.6288521,2,"(2, '10.0.0.2', '10.0.0.6', 6, 80, 59484)",10.0.0.2,10.0.0.6,6,80,59484,34,2304,8,720000000,693.3466733366681,10.505252626313153,web
1764246492.6288521,2,"(2, '10.0.0.7', '10.0.0.2', 17, 39444, 5002)",10.0.0.7,10.0.0.2,17,39444,5002,571,863352,7,726000000,0.0,0.0,voip
1764246492.6288521,2,"(2, '10.0.0.6', '10.0.0.4', 17, 44386, 5001)",10.0.0.6,10.0.0.4,17,44386,5001,3524,5328288,6,310000000,0.0,0.0,video
1764246492.6288521,2,"(2, '10.0.0.6', '10.0.0.3', 6, 35024, 80)",10.0.0.6,10.0.0.3,6,35024,80,438,1637728,6,246000000,819162.5812906451,217.60880440220103,web
1764246492.6288521,2,"(2, '10.0.0.7', '10.0.0.3', 6, 55108, 80)",10.0.0.7,10.0.0.3,6,55108,80,21,44902,6,233000000,22388.194097048527,9.504752376188096,web
1764246492.6288521,2,"(2, '10.0.0.3', '10.0.0.7', 6, 80, 55108)",10.0.0.3,10.0.0.7,6,80,55108,19,1306,5,139000000,579.2896448224112,8.504252126063031,web
1764246492.6288521,2,"(2, '10.0.0.3', '10.0.0.6', 6, 80, 35024)",10.0.0.3,10.0.0.6,6,80,35024,433,28630,4,651000000,14248.124062031018,215.607803901951,web
1764246492.6288521,2,"(2, '10.0.0.5', '10.0.0.3', 17, 49072, 5003)",10.0.0.5,10.0.0.3,17,49072,5003,1763,2665656,4,180000000,131609.80490245126,87.04352176088045,background
1764246492.6288521,2,"(2, '10.0.0.5', '10.0.0.1', 6, 38174, 80)",10.0.0.5,10.0.0.1,6,38174,80,3,222,4,102000000,37.01850925462731,0.5002501250625312,web
1764246492.6288521,2,"(2, '10.0.0.8', '10.0.0.3', 6, 33980, 80)",10.0.0.8,10.0.0.3,6,33980,80,3,222,4,102000000,37.01850925462731,0.5002501250625312,web
1764246492.6288521,2,"(2, '10.0.0.3', '10.0.0.8', 6, 80, 33980)",10.0.0.3,10.0.0.8,6,80,33980,3,222,2,815000000,74.03701850925462,1.0005002501250624,web
1764246492.6288521,2,"(2, '10.0.0.1', '10.0.0.5', 6, 80, 38174)",10.0.0.1,10.0.0.5,6,80,38174,3,222,2,815000000,74.03701850925462,1.0005002501250624,web
1764246492.6288521,2,"(2, '10.0.0.7', '10.0.0.1', 17, 40763, 5002)",10.0.0.7,10.0.0.1,17,40763,5002,220,332640,2,210000000,150519.25962981491,99.54977488744373,voip
1764246492.6288521,2,"(2, '10.0.0.5', '10.0.0.4', 17, 42246, 5001)",10.0.0.5,10.0.0.4,17,42246,5001,108,163296,0,270000000,0.0,0.0,video
1764246492.6288521,2,"(2, '10.0.0.6', '10.0.0.3', 17, 35851, 5001)",10.0.0.6,10.0.0.3,17,35851,5001,1,1512,0,116000000,0.0,0.0,video
1764246492.6288521,2,"(2, '10.0.0.2', '10.0.0.7', 1, 0, 0)",10.0.0.2,10.0.0.7,1,0,0,26,15340,28,479000000,0.0,0.0,control_traffic
1764246492.6288521,2,"(2, '10.0.0.1', '10.0.0.8', 1, 0, 0)",10.0.0.1,10.0.0.8,1,0,0,19,11210,23,798000000,0.0,0.0,control_traffic
1764246492.6288521,2,"(2, '10.0.0.4', '10.0.0.5', 1, 0, 0)",10.0.0.4,10.0.0.5,1,0,0,24,14160,19,865000000,1770.8854427213619,3.0015007503751896,control_traffic
1764246492.6288521,2,"(2, '10.0.0.3', '10.0.0.6', 1, 0, 0)",10.0.0.3,10.0.0.6,1,0,0,9,5310,10,368000000,0.0,0.0,control_traffic
1764246492.6288521,2,"(2, '10.0.0.4', '10.0.0.6', 1, 0, 0)",10.0.0.4,10.0.0.6,1,0,0,9,5310,6,293000000,0.0,0.0,control_traffic
1764246492.6288521,2,"(2, '10.0.0.3', '10.0.0.5', 1, 0, 0)",10.0.0.3,10.0.0.5,1,0,0,9,5310,4,167000000,590.295147573787,1.0005002501250626,control_traffic
1764246492.6288521,2,"(2, '10.0.0.1', '10.0.0.7', 1, 0, 0)",10.0.0.1,10.0.0.7,1,0,0,7,4130,2,197000000,590.2951475737868,1.0005002501250624,control_traffic
1764246494.6181808,20,"(20, '10.0.0.5', '10.0.0.4', 6, 55506, 80)",10.0.0.5,10.0.0.4,6,55506,80,6,1868,23,148000000,0.0,0.0,web
1764246494.6181808,20,"(20, '10.0.0.4', '10.0.0.5', 6, 80, 55506)",10.0.0.4,10.0.0.5,6,80,55506,4,268,19,696000000,0.0,0.0,web
1764246494.6181808,20,"(20, '10.0.0.8', '10.0.0.4', 6, 38360, 80)",10.0.0.8,10.0.0.4,6,38360,80,36,89340,19,29000000,0.0,0.0,web
1764246494.6181808,20,"(20, '10.0.0.6', '10.0.0.4', 6, 42884, 80)",10.0.0.6,10.0.0.4,6,42884,80,690,2011696,19,9000000,0.0,0.0,web
1764246494.6181808,20,"(20, '10.0.0.4', '10.0.0.6', 6, 80, 42884)",10.0.0.4,10.0.0.6,6,80,42884,656,43340,15,666000000,0.0,0.0,web
1764246494.6181808,20,"(20, '10.0.0.4', '10.0.0.8', 6, 80, 38360)",10.0.0.4,10.0.0.8,6,80,38360,35,2354,14,642000000,0.0,0.0,web
1764246494.6181808,20,"(20, '10.0.0.6', '10.0.0.2', 6, 59484, 80)",10.0.0.6,10.0.0.2,6,59484,80,44,89876,13,423000000,0.0,0.0,web
1764246494.6181808,20,"(20, '10.0.0.5', '10.0.0.4', 17, 51224, 5003)",10.0.0.5,10.0.0.4,17,51224,5003,1053,1592136,12,398000000,0.0,0.0,background
1764246494.6181808,20,"(20, '10.0.0.6', '10.0.0.3', 17, 40306, 5003)",10.0.0.6,10.0.0.3,17,40306,5003,867,1310904,12,397000000,0.0,0.0,background
1764246494.6181808,20,"(20, '10.0.0.8', '10.0.0.1', 17, 54439, 5001)",10.0.0.8,10.0.0.1,17,54439,5001,3482,5264784,12,390000000,0.0,0.0,video
1764246494.6181808,20,"(20, '10.0.0.7', '10.0.0.2', 17, 39444, 5002)",10.0.0.7,10.0.0.2,17,39444,5002,572,864864,9,748000000,0.0,0.0,voip
1764246494.6181808,20,"(20, '10.0.0.2', '10.0.0.6', 6, 80, 59484)",10.0.0.2,10.0.0.6,6,80,59484,33,2230,9,715000000,0.0,0.0,web
1764246494.6181808,20,"(20, '10.0.0.6', '10.0.0.3', 6, 35024, 80)",10.0.0.6,10.0.0.3,6,35024,80,695,2394626,8,966000000,376742.6286856573,127.4362818590705,web
1764246494.6181808,20,"(20, '10.0.0.7', '10.0.0.3', 6, 55108, 80)",10.0.0.7,10.0.0.3,6,55108,80,67,178266,8,946000000,66611.69415292356,22.48875562218891,web
1764246494.6181808,20,"(20, '10.0.0.6', '10.0.0.4', 17, 44386, 5001)",10.0.0.6,10.0.0.4,17,44386,5001,3530,5337360,8,317000000,0.0,0.0,video
1764246494.6181808,20,"(20, '10.0.0.8', '10.0.0.3', 6, 33980, 80)",10.0.0.8,10.0.0.3,6,33980,80,11,9506,7,221000000,4602.698650674662,3.498250874562718,web
1764246494.6181808,20,"(20, '10.0.0.5', '10.0.0.1', 6, 38174, 80)",10.0.0.5,10.0.0.1,6,38174,80,8,2068,7,221000000,885.5572213893053,1.9990004997501245,web
1764246494.6181808,20,"(20, '10.0.0.5', '10.0.0.3', 17, 49072, 5003)",10.0.0.5,10.0.0.3,17,49072,5003,1770,2676240,6,196000000,1511.2443778110949,0.9995002498750627,background
1764246494.6181808,20,"(20, '10.0.0.3', '10.0.0.7', 6, 80, 55108)",10.0.0.3,10.0.0.7,6,80,55108,63,4278,6,129000000,1522.2388805597207,22.48875562218891,web
1764246494.6181808,20,"(20, '10.0.0.3', '10.0.0.6', 6, 80, 35024)",10.0.0.3,10.0.0.6,6,80,35024,688,47288,5,617000000,9427.286356821589,128.93553223388307,web
1764246494.6181808,20,"(20, '10.0.0.7', '10.0.0.1', 17, 40763, 5002)",10.0.0.7,10.0.0.1,17,40763,5002,278,420336,4,221000000,41559.2203898051,27.48625687156422,voip
1764246494.6181808,20,"(20, '10.0.0.3', '10.0.0.8', 6, 80, 33980)",10.0.0.3,10.0.0.8,6,80,33980,7,506,4,181000000,178.9105447276362,2.4987506246876565,web
1764246494.6181808,20,"(20, '10.0.0.1', '10.0.0.5', 6, 80, 38174)",10.0.0.1,10.0.0.5,6,80,38174,5,386,4,181000000,118.94052973513244,1.4992503748125938,web
1764246494.6181808,20,"(20, '10.0.0.8', '10.0.0.2', 6, 47900, 80)",10.0.0.8,10.0.0.2,6,47900,80,1,74,3,377000000,0.0,0.0,web
1764246494.6181808,20,"(20, '10.0.0.5', '10.0.0.4', 17, 42246, 5001)",10.0.0.5,10.0.0.4,17,42246,5001,1483,2242296,2,277000000,1033691.1544227884,683.6581709145427,video
1764246494.6181808,20,"(20, '10.0.0.6', '10.0.0.3', 17, 35851, 5001)",10.0.0.6,10.0.0.3,17,35851,5001,714,1079568,2,123000000,537247.376311844,355.32233883058467,video
1764246494.6181808,20,"(20, '10.0.0.2', '10.0.0.7', 1, 0, 0)",10.0.0.2,10.0.0.7,1,0,0,25,14750,30,468000000,0.0,0.0,control_traffic
1764246494.6181808,20,"(20, '10.0.0.1', '10.0.0.8', 1, 0, 0)",10.0.0.1,10.0.0.8,1,0,0,16,9440,25,787000000,0.0,0.0,control_traffic
1764246494.6181808,20,"(20, '10.0.0.4', '10.0.0.5', 1, 0, 0)",10.0.0.4,10.0.0.5,1,0,0,24,14160,21,845000000,294.8525737131438,0.4997501249375318,control_traffic
1764246494.6181808,20,"(20, '10.0.0.3', '10.0.0.6', 1, 0, 0)",10.0.0.3,10.0.0.6,1,0,0,13,7670,12,358000000,2063.9680159920026,3.4982508745627166,control_traffic
1764246494.6181808,20,"(20, '10.0.0.4', '10.0.0.6', 1, 0, 0)",10.0.0.4,10.0.0.6,1,0,0,7,4130,8,282000000,0.0,0.0,control_traffic
1764246494.6181808,20,"(20, '10.0.0.3', '10.0.0.5', 1, 0, 0)",10.0.0.3,10.0.0.5,1,0,0,7,4130,6,155000000,0.0,0.0,control_traffic
1764246494.6181808,20,"(20, '10.0.0.1', '10.0.0.7', 1, 0, 0)",10.0.0.1,10.0.0.7,1,0,0,6,3540,4,184000000,294.8525737131434,0.4997501249375311,control_traffic
1764246494.6305714,2,"(2, '10.0.0.5', '10.0.0.4', 6, 55506, 80)",10.0.0.5,10.0.0.4,6,55506,80,5,1794,21,868000000,0.0,0.0,web
1764246494.6305714,2,"(2, '10.0.0.4', '10.0.0.5', 6, 80, 55506)",10.0.0.4,10.0.0.5,6,80,55506,5,342,20,757000000,0.0,0.0,web
1764246494.6305714,2,"(2, '10.0.0.8', '10.0.0.4', 6, 38360, 80)",10.0.0.8,10.0.0.4,6,38360,80,35,89266,18,397000000,0.0,0.0,web
1764246494.6305714,2,"(2, '10.0.0.6', '10.0.0.4', 6, 42884, 80)",10.0.0.6,10.0.0.4,6,42884,80,689,2011622,18,255000000,0.0,0.0,web
1764246494.6305714,2,"(2, '10.0.0.4', '10.0.0.6', 6, 80, 42884)",10.0.0.4,10.0.0.6,6,80,42884,657,43414,16,675000000,0.0,0.0,web
1764246494.6305714,2,"(2, '10.0.0.4', '10.0.0.8', 6, 80, 38360)",10.0.0.4,10.0.0.8,6,80,38360,36,2428,15,711000000,0.0,0.0,web
1764246494.6305714,2,"(2, '10.0.0.6', '10.0.0.2', 6, 59484, 80)",10.0.0.6,10.0.0.2,6,59484,80,43,89802,12,396000000,0.0,0.0,web
1764246494.6305714,2,"(2, '10.0.0.5', '10.0.0.4', 17, 51224, 5003)",10.0.0.5,10.0.0.4,17,51224,5003,1049,1586088,12,385000000,0.0,0.0,background
1764246494.6305714,2,"(2, '10.0.0.6', '10.0.0.3', 17, 40306, 5003)",10.0.0.6,10.0.0.3,17,40306,5003,864,1306368,12,385000000,0.0,0.0,background
1764246494.6305714,2,"(2, '10.0.0.8', '10.0.0.1', 17, 54439, 5001)",10.0.0.8,10.0.0.1,17,54439,5001,3479,5260248,12,380000000,0.0,0.0,video
1764246494.6305714,2,"(2, '10.0.0.2', '10.0.0.6', 6, 80, 59484)",10.0.0.2,10.0.0.6,6,80,59484,34,2304,10,720000000,0.0,0.0,web
1764246494.6305714,2,"(2, '10.0.0.7', '10.0.0.2', 17, 39444, 5002)",10.0.0.7,10.0.0.2,17,39444,5002,571,863352,9,726000000,0.0,0.0,voip
1764246494.6305714,2,"(2, '10.0.0.6', '10.0.0.4', 17, 44386, 5001)",10.0.0.6,10.0.0.4,17,44386,5001,3524,5328288,8,310000000,0.0,0.0,video
1764246494.6305714,2,"(2, '10.0.0.6', '10.0.0.3', 6, 35024, 80)",10.0.0.6,10.0.0.3,6,35024,80,694,2394552,8,246000000,378412.0,128.0,web
1764246494.6305714,2,"(2, '10.0.0.7', '10.0.0.3', 6, 55108, 80)",10.0.0.7,10.0.0.3,6,55108,80,66,178192,8,233000000,66644.99999999997,22.49999999999999,web
1764246494.6305714,2,"(2, '10.0.0.3', '10.0.0.7', 6, 80, 55108)",10.0.0.3,10.0.0.7,6,80,55108,64,4352,7,139000000,1523.0,22.5,web
1764246494.6305714,2,"(2, '10.0.0.3', '10.0.0.6', 6, 80, 35024)",10.0.0.3,10.0.0.6,6,80,35024,689,47362,6,651000000,9366.0,128.0,web
1764246494.6305714,2,"(2, '10.0.0.5', '10.0.0.3', 17, 49072, 5003)",10.0.0.5,10.0.0.3,17,49072,5003,1765,2668680,6,180000000,1512.0,1.0,background
1764246494.6305714,2,"(2, '10.0.0.5', '10.0.0.1', 6, 38174, 80)",10.0.0.5,10.0.0.1,6,38174,80,7,1994,6,102000000,886.0,2.0,web
1764246494.6305714,2,"(2, '10.0.0.8', '10.0.0.3', 6, 33980, 80)",10.0.0.8,10.0.0.3,6,33980,80,10,9432,6,102000000,4605.0,3.5,web
1764246494.6305714,2,"(2, '10.0.0.3', '10.0.0.8', 6, 80, 33980)",10.0.0.3,10.0.0.8,6,80,33980,8,580,4,815000000,179.00000000000003,2.5000000000000004,web
1764246494.6305714,2,"(2, '10.0.0.1', '10.0.0.5', 6, 80, 38174)",10.0.0.1,10.0.0.5,6,80,38174,6,460,4,815000000,119.00000000000003,1.5000000000000004,web
1764246494.6305714,2,"(2, '10.0.0.7', '10.0.0.1', 17, 40763, 5002)",10.0.0.7,10.0.0.1,17,40763,5002,275,415800,4,210000000,41580.0,27.5,voip
1764246494.6305714,2,"(2, '10.0.0.5', '10.0.0.4', 17, 42246, 5001)",10.0.0.5,10.0.0.4,17,42246,5001,1464,2213568,2,270000000,1025136.0,678.0,video
1764246494.6305714,2,"(2, '10.0.0.6', '10.0.0.3', 17, 35851, 5001)",10.0.0.6,10.0.0.3,17,35851,5001,710,1073520,2,116000000,536004.0,354.5,video
1764246494.6305714,2,"(2, '10.0.0.2', '10.0.0.7', 1, 0, 0)",10.0.0.2,10.0.0.7,1,0,0,26,15340,30,479000000,0.0,0.0,control_traffic
1764246494.6305714,2,"(2, '10.0.0.1', '10.0.0.8', 1, 0, 0)",10.0.0.1,10.0.0.8,1,0,0,19,11210,25,798000000,0.0,0.0,control_traffic
1764246494.6305714,2,"(2, '10.0.0.4', '10.0.0.5', 1, 0, 0)",10.0.0.4,10.0.0.5,1,0,0,25,14750,21,865000000,295.0,0.5,control_traffic
1764246494.6305714,2,"(2, '10.0.0.3', '10.0.0.6', 1, 0, 0)",10.0.0.3,10.0.0.6,1,0,0,16,9440,12,368000000,2065.0,3.5,control_traffic
1764246494.6305714,2,"(2, '10.0.0.4', '10.0.0.6', 1, 0, 0)",10.0.0.4,10.0.0.6,1,0,0,9,5310,8,293000000,0.0,0.0,control_traffic
1764246494.6305714,2,"(2, '10.0.0.3', '10.0.0.5', 1, 0, 0)",10.0.0.3,10.0.0.5,1,0,0,9,5310,6,167000000,0.0,0.0,control_traffic
1764246494.6305714,2,"(2, '10.0.0.1', '10.0.0.7', 1, 0, 0)",10.0.0.1,10.0.0.7,1,0,0,8,4720,4,197000000,295.0,0.5,control_traffic
1764246494.6309855,1,"(1, '10.0.0.5', '10.0.0.4', 6, 55506, 80)",10.0.0.5,10.0.0.4,6,55506,80,10,2216,24,500000000,0.0,0.0,web
1764246494.6309855,1,"(1, '10.0.0.6', '10.0.0.4', 6, 42884, 80)",10.0.0.6,10.0.0.4,6,42884,80,695,2012066,21,862000000,0.0,0.0,web
1764246494.6309855,1,"(1, '10.0.0.8', '10.0.0.4', 6, 38360, 80)",10.0.0.8,10.0.0.4,6,38360,80,41,89694,20,459000000,0.0,0.0,web
1764246494.6309855,1,"(1, '10.0.0.4', '10.0.0.5', 6, 80, 55506)",10.0.0.4,10.0.0.5,6,80,55506,3,194,18,981000000,0.0,0.0,web
1764246494.6309855,1,"(1, '10.0.0.6', '10.0.0.2', 6, 59484, 80)",10.0.0.6,10.0.0.2,6,59484,80,46,90024,14,438000000,0.0,0.0,web
1764246494.6309855,1,"(1, '10.0.0.4', '10.0.0.6', 6, 80, 42884)",10.0.0.4,10.0.0.6,6,80,42884,655,43266,13,611000000,0.0,0.0,web
1764246494.6309855,1,"(1, '10.0.0.4', '10.0.0.8', 6, 80, 38360)",10.0.0.4,10.0.0.8,6,80,38360,34,2280,13,269000000,0.0,0.0,web
1764246494.6309855,1,"(1, '10.0.0.5', '10.0.0.4', 17, 51224, 5003)",10.0.0.5,10.0.0.4,17,51224,5003,1842,2785104,12,412000000,0.0,0.0,background
1764246494.6309855,1,"(1, '10.0.0.6', '10.0.0.3', 17, 40306, 5003)",10.0.0.6,10.0.0.3,17,40306,5003,1485,2245320,12,412000000,0.0,0.0,background
1764246494.6309855,1,"(1, '10.0.0.7', '10.0.0.3', 6, 55108, 80)",10.0.0.7,10.0.0.3,6,55108,80,98,254184,12,406000000,80797.0,28.5,web
1764246494.6309855,1,"(1, '10.0.0.8', '10.0.0.1', 17, 54439, 5001)",10.0.0.8,10.0.0.1,17,54439,5001,4187,6330744,12,405000000,0.0,0.0,video
1764246494.6309855,1,"(1, '10.0.0.6', '10.0.0.3', 6, 35024, 80)",10.0.0.6,10.0.0.3,6,35024,80,897,2908974,10,415000000,510388.0,186.0,web
1764246494.6309855,1,"(1, '10.0.0.7', '10.0.0.2', 17, 39444, 5002)",10.0.0.7,10.0.0.2,17,39444,5002,682,1031184,10,415000000,0.0,0.0,voip
1764246494.6309855,1,"(1, '10.0.0.2', '10.0.0.6', 6, 80, 59484)",10.0.0.2,10.0.0.6,6,80,59484,32,2156,8,917000000,0.0,0.0,web
1764246494.6309855,1,"(1, '10.0.0.5', '10.0.0.1', 6, 38174, 80)",10.0.0.5,10.0.0.1,6,38174,80,11,5170,8,401000000,2304.0,2.0,web
1764246494.6309855,1,"(1, '10.0.0.6', '10.0.0.4', 17, 44386, 5001)",10.0.0.6,10.0.0.4,17,44386,5001,3531,5338872,8,387000000,0.0,0.0,video
1764246494.6309855,1,"(1, '10.0.0.8', '10.0.0.3', 6, 33980, 80)",10.0.0.8,10.0.0.3,6,33980,80,16,21428,8,382000000,10433.0,4.5,web
1764246494.6309855,1,"(1, '10.0.0.5', '10.0.0.3', 17, 49072, 5003)",10.0.0.5,10.0.0.3,17,49072,5003,1782,2694384,6,388000000,0.0,0.0,background
1764246494.6309855,1,"(1, '10.0.0.3', '10.0.0.6', 6, 80, 35024)",10.0.0.3,10.0.0.6,6,80,35024,687,47214,5,151000000,9465.0,129.5,web
1764246494.6309855,1,"(1, '10.0.0.3', '10.0.0.7', 6, 80, 55108)",10.0.0.3,10.0.0.7,6,80,55108,62,4204,4,763000000,1523.0,22.5,web
1764246494.6309855,1,"(1, '10.0.0.7', '10.0.0.1', 17, 40763, 5002)",10.0.0.7,10.0.0.1,17,40763,5002,409,618408,4,401000000,126252.0,83.5,voip
1764246494.6309855,1,"(1, '10.0.0.8', '10.0.0.2', 6, 47900, 80)",10.0.0.8,10.0.0.2,6,47900,80,3,222,4,399000000,37.0,0.5,web
